       Z A ab        |   abs_cyburt_sens    |   rel_cyburt_sens    | 
      53 24 ag       | 4.0846379784351344e+37 |  3.754892334003348   | 
     110 47 pg       | 4.0819588856609344e+37 |  3.7524295196797683  | 
      37 17 pg       | 4.078143230798649e+37 |  3.7489218959277397  | 
      56 26 pg       | 4.0776806786419566e+37 |  3.748496684793629   | 
     112 49 pg       | 4.0741823532226055e+37 |  3.7452807730363764  | 
     114 52 ga       | 4.073747047329885e+37 |  3.7448806086232382  | 
      51 23 pa       | 4.0732839887151423e+37 |  3.7444549319165454  | 
     101 46 pa       | 4.0707963768190126e+37 |  3.7421681405563154  | 
      19 9 ag        | 4.0704938918602754e+37 |  3.7418900746766197  | 
      39 19 pa       | 4.0669699963971524e+37 |  3.738650657100284   | 
      57 29 pg       | 4.065973480933736e+37 |  3.7377345885786544  | 
      87 46 gp       | 4.0651282341541283e+37 |  3.736957577085874   | 
      74 34 pg       | 4.0576971142331537e+37 |  3.730126358414442   | 
      63 33 pg       | 4.055087030843981e+37 |  3.7277269824695343  | 
      55 26 ag       | 4.0509129861372685e+37 |  3.7238899010552773  | 
      78 37 pa       | 4.046013272476266e+37 |  3.7193857326659017  | 
      26 13 ag       | 4.0418718387140644e+37 |  3.7155786295719255  | 
      33 17 pg       | 4.03964660565551e+37 |  3.713533035666897   | 
      88 42 pg       | 4.0386189068459707e+37 |  3.7125883011758654  | 
      32 17 pg       | 4.0374575565608505e+37 |  3.711520704657958   | 
     108 47 pg       | 4.037175410243835e+37 |  3.711261335517187   | 
     101 46 pa       | 4.0336568459301724e+37 |  3.708026818715986   | 
      64 32 ag       | 4.0317679461596523e+37 |  3.7062904065038214  | 
       6 3 pg        | 4.0297613327792553e+37 |   3.7044457834946    | 
       9 6 ap        | 4.0228992242691166e+37 |  3.6981376409429583  | 
      48 23 ag       | 4.0200136862586508e+37 |  3.695485047344168   | 
      41 22 ap       | 4.0187746512213153e+37 |  3.6943460374275445  | 
     105 49 pg       | 4.0185182765292083e+37 |  3.6941103594137017  | 
     103 47 pg       | 4.016552561681931e+37 |  3.6923033332709085  | 
      90 48 gp       | 4.0115667850708825e+37 |  3.6877200496421714  | 
      46 24 pg       | 4.0107989626967123e+37 |  3.6870142122186667  | 
      55 29 pg       | 4.0085340645306446e+37 |  3.684932155300535   | 
      94 43 pa       | 4.0036714650006428e+37 |   3.6804621048836    | 
     106 51 ga       | 4.002204051050522e+37 |  3.6791131526823992  | 
      39 21 gp       | 4.000920059351103e+37 |  3.6779328153760025  | 
      98 42 pg       | 3.996090999173185e+37 |  3.6734935967382096  | 
      35 19 ap       | 3.9866750952161576e+37 |  3.664837822157301   | 
      72 32 pg       | 3.982193013235583e+37 |  3.660717570776863   | 
      96 44 pa       | 3.982044134590689e+37 |  3.6605807108432877  | 
     112 52 ga       | 3.980026589142867e+37 |  3.658726038293229   | 
      58 28 pg       | 3.9790893918927584e+37 |  3.6578644993298104  | 
      47 23 pg       | 3.975819584445584e+37 |  3.654858657690507   | 
      23 12 pg       | 3.975558587331431e+37 |  3.6546187304146245  | 
      93 43 pg       | 3.975134078744124e+37 |  3.654228491659412   | 
      75 37 pa       | 3.9710893307675446e+37 |  3.6505102690775293  | 
      63 29 pa       | 3.96894559280793e+37 |  3.648539591315347   | 
      71 32 pa       | 3.9651879461928705e+37 |  3.6450852929067064  | 
      26 15 ap       | 3.965031802763373e+37 |  3.644941754661819   | 
     105 47 pg       | 3.9638363489752446e+37 |  3.6438428077567573  | 
      48 23 pg       | 3.960742706472246e+37 |  3.6409989095753312  | 
      67 32 pa       | 3.9575675234278556e+37 |  3.6380800534770956  | 
      25 13 ag       | 3.9563739007588095e+37 |  3.6369827898680915  | 
     116 52 pa       | 3.9554881623916285e+37 |  3.636168555602431   | 
      97 47 pg       | 3.9527533187514722e+37 |  3.6336544910823103  | 
      71 34 pg       | 3.9526186921270553e+37 |  3.6335307326286492  | 
      44 21 pg       | 3.9414925129143194e+37 |  3.6233027503072748  | 
      71 37 pg       | 3.938678238618141e+37 |  3.6207156674283776  | 
      94 43 ag       | 3.937677298360086e+37 |  3.619795531318003   | 
      60 29 pa       | 3.9361964753329505e+37 |  3.618434252531006   | 
      53 24 ag       | 3.935691692472637e+37 |  3.6179702199037487  | 
      25 14 pg       | 3.9355305695124325e+37 |  3.617822104116916   | 
     104 46 pa       | 3.935274210574404e+37 |  3.6175864405853524  | 
      39 20 ag       | 3.9326163348510168e+37 |  3.6151431304973665  | 
      53 27 ap       | 3.9273901020979886e+37 |  3.610338802328342   | 
      97 44 pg       | 3.9267880716722667e+37 |   3.6097853727607    | 
      62 28 ag       | 3.9267169263682946e+37 |  3.6097199708920655  | 
     113 49 pg       | 3.9267014854957467e+37 |  3.609705776534018   | 
      83 37 pa       | 3.9266308459404846e+37 |  3.609640839585889   | 
      64 35 gp       | 3.923383616726745e+37 |  3.6066557534789205  | 
      46 23 pg       | 3.918762853623565e+37 |  3.602408016459146   | 
     102 45 pg       | 3.918102405748356e+37 |  3.601800885380033   | 
      66 32 ag       | 3.9169566241343273e+37 |  3.6007476007017654  | 
      67 31 pa       | 3.9151130840303007e+37 |  3.5990528863499467  | 
      38 18 pg       | 3.9139117541250925e+37 |  3.5979485376964084  | 
      20 10 pg       | 3.911074531329147e+37 |  3.595340358909794   | 
      74 39 gp       | 3.911031712827115e+37 |  3.595300997070169   | 
      12 6 ag        | 3.9103239231118264e+37 |  3.5946503459745136  | 
      68 32 pg       | 3.910257364711124e+37 |  3.5945891607165104  | 
      19 11 pg       | 3.9080709261860165e+37 |  3.592579229530432   | 
      89 39 pa       | 3.9080245095906136e+37 |  3.5925365600651897  | 
      34 16 pg       | 3.9051004842546546e+37 |  3.589848586155044   | 
     122 50 pg       | 3.901207012177038e+37 |  3.5862694272346984  | 
     110 52 pg       | 3.9010548824639517e+37 |  3.5861295786859513  | 
      49 27 gp       | 3.8975595829999884e+37 |  3.5829164486040264  | 
      80 37 pa       | 3.895625002060625e+37 |  3.581138042983486   | 
      30 14 pg       | 3.8938315132129283e+37 |  3.5794893393380485  | 
     113 50 pg       | 3.8925921505867626e+37 |  3.5783500282782654  | 
      49 23 pa       | 3.892057230044749e+37 |  3.577858290931379   | 
      52 27 pg       | 3.891407704098904e+37 |  3.5772612000734703  | 
     126 52 pg       | 3.8871458910732405e+37 |  3.573343435722381   | 
      98 49 pg       | 3.882257797178797e+37 |  3.568849949056234   | 
      76 35 pa       | 3.880319031726893e+37 |  3.567067696731495   | 
      76 37 pa       | 3.8782073522297613e+37 |  3.565126489408468   | 
      78 37 pa       | 3.8778470250708864e+37 |  3.5647952508277823  | 
       7 4 pg        | 3.877495061114961e+37 |  3.5644717003033715  | 
      93 49 gp       | 3.871402881894288e+37 |  3.5588713320029615  | 
      49 26 pg       | 3.867858872462583e+37 |  3.5556134242233735  | 
      36 16 pg       | 3.8669055335390445e+37 |  3.5547370466754487  | 
      59 31 gp       | 3.866764820666419e+37 |  3.554607693305699   | 
     103 46 pa       | 3.865766956150924e+37 |  3.553690384638594   | 
      34 16 ag       | 3.865088202648435e+37 |  3.553066425713316   | 
     107 51 ga       | 3.862282096503546e+37 |  3.550486851585212   | 
     109 52 ga       | 3.861903367686763e+37 |  3.550138696880116   | 
      45 22 ap       | 3.860185573819713e+37 |  3.548559577492587   | 
      97 49 gp       | 3.8583384635322824e+37 |  3.5468615811719952  | 
      75 39 gp       | 3.858136071966156e+37 |  3.5466755283212588  | 
      99 44 pa       | 3.85527007789182e+37 |  3.5440409009109866  | 
     101 49 pg       | 3.854706657236249e+37 |  3.5435229642146155  | 
      40 20 ag       | 3.85462027376553e+37 |  3.5434435543296514  | 
      96 47 pg       | 3.8479356303692214e+37 |  3.5372985504451306  | 
      76 37 pg       | 3.844922088378649e+37 |  3.534528286402555   | 
     104 44 pa       | 3.8446541910141107e+37 |  3.534282015921373   | 
      57 29 pg       | 3.84249433451685e+37 |  3.5322965208427566  | 
     106 49 pa       | 3.8382568064697582e+37 |  3.5284010809866047  | 
      81 37 pa       | 3.8350893713281855e+37 |  3.525489347316611   | 
      74 32 pa       | 3.827975363535134e+37 |  3.5189496408684025  | 
      52 25 ap       | 3.827644274750686e+37 |  3.5186452802995682  | 
      15 7 ag        | 3.8268267773863864e+37 |  3.5178937780605737  | 
      88 39 pa       | 3.8250405711170473e+37 |  3.516251769083744   | 
      85 40 pg       | 3.8228153473914615e+37 |  3.5142061837582492  | 
     116 50 pg       | 3.820499693701438e+37 |  3.5120774687203977  | 
      31 18 ap       | 3.817097981396731e+37 |  3.5089503706708607  | 
      73 32 pa       | 3.816673293366755e+37 |   3.50855996695907   | 
      23 12 ag       | 3.8160264056453705e+37 |  3.507965301346399   | 
      46 20 ag       | 3.8140792601274273e+37 |  3.506175345463622   | 
      75 34 pg       | 3.8125288316047605e+37 |  3.5047500803104024  | 
      75 34 pa       | 3.811818601371981e+37 |  3.5040971857159433  | 
      89 39 pa       | 3.810809480265987e+37 |  3.5031695291831046  | 
      35 17 ag       | 3.807389366349256e+37 |  3.5000255150513375  | 
      42 21 ag       | 3.802777485632306e+37 |  3.4957859433583653  | 
      45 23 pg       | 3.8025663063582674e+37 |   3.49559181221593   | 
      17 9 pg        | 3.7995890882972556e+37 |  3.492854939735928   | 
      60 33 gp       | 3.799523953021895e+37 |  3.4927950627168594  | 
      66 31 pg       | 3.7994481341809523e+37 |  3.4927253645976792  | 
      70 34 pg       | 3.795101946878551e+37 |  3.4887300373569086  | 
      46 26 ap       | 3.794730736780517e+37 |  3.4883887943976126  | 
      11 6 pg        | 3.7943024289137027e+37 |  3.4879950630720495  | 
     111 51 pg       | 3.7898657919617564e+37 |  3.483916588022958   | 
      93 45 pg       | 3.78973979193306e+37 |  3.483800759755108   | 
      44 21 ag       | 3.7876114682509443e+37 |  3.4818442519028956  | 
      58 31 pg       | 3.7871260886998354e+37 |  3.481398056189796   | 
      65 32 ag       | 3.7866015564012675e+37 |  3.480915868461721   | 
      15 9 gp        | 3.785683525459719e+37 |  3.4800719485444613  | 
     124 51 pg       | 3.7779920897721927e+37 |  3.473001428940754   | 
      98 46 ag       | 3.7764848062096444e+37 |  3.4716158257308583  | 
      71 33 pa       | 3.768668734574304e+37 |  3.4644307318203316  | 
      27 13 pa       | 3.767869296513825e+37 |  3.4636958309893027  | 
     110 51 ga       | 3.762039552965113e+37 |  3.4583367123903392  | 
      98 48 pg       | 3.7615780497133387e+37 |  3.4579124654848967  | 
      80 34 pa       | 3.755792277060368e+37 |  3.452593768088549   | 
      86 43 pg       | 3.755714817421414e+37 |  3.452522561630097   | 
      93 43 ag       | 3.7523490773828343e+37 |  3.4494285318688713  | 
     111 49 pg       | 3.7517494061950953e+37 |  3.4488772710820768  | 
       9 6 ap        | 3.7467950317162923e+37 |  3.444322854546644   | 
     105 51 pg       | 3.7458447713297093e+37 |  3.443449307010798   | 
      91 47 pg       | 3.7429373903950607e+37 |  3.4407766338287007  | 
      22 10 ag       | 3.741727258270226e+37 |  3.4396641935432544  | 
      89 46 gp       | 3.7413844282212185e+37 |  3.4393490395615114  | 
     100 44 pg       | 3.7390393997877523e+37 |  3.437193321151623   | 
     119 52 pa       | 3.7383560511968137e+37 |  3.436565138091309   | 
      94 41 pg       | 3.7317827024895484e+37 |  3.4305224442712077  | 
      63 30 pa       | 3.731315766547636e+37 |  3.4300932032471527  | 
      27 13 pg       | 3.7296722535913535e+37 |  3.4285823682030285  | 
      66 31 pa       | 3.7236269577229656e+37 |  3.4230250984442803  | 
      42 21 ap       | 3.7181218654662914e+37 |  3.417964422609188   | 
      82 39 pa       | 3.716768507929043e+37 |  3.4167203192471254  | 
      99 48 pg       | 3.7120885848521784e+37 |  3.412418198134356   | 
     101 47 ag       | 3.708883678116574e+37 |  3.4094720178862534  | 
     107 50 pg       | 3.708816925427738e+37 |  3.409410654024656   | 
      72 32 pg       | 3.7082686120796555e+37 |  3.408906605049394   | 
      69 33 pg       | 3.707329139853078e+37 |  3.4080429747643577  | 
      53 25 ap       | 3.7058605755595063e+37 |  3.406692965084911   | 
      69 34 pg       | 3.7053944061830584e+37 |  3.406264428742838   | 
      17 8 pa        | 3.703698726476373e+37 |  3.404705638278377   | 
      12 6 ag        | 3.70334838035711e+37 |  3.404383574985519   | 
      71 31 pa       | 3.7026089554972153e+37 |  3.403703842594877   | 
      42 22 ap       | 3.7023419127734926e+37 |  3.4034583577608597  | 
      73 35 pg       | 3.7021523222096727e+37 |  3.4032840725100133  | 
      58 31 pg       | 3.7003308598203085e+37 |  3.4016096535777587  | 
     108 51 ga       | 3.6988381843049128e+37 |  3.4002374791330454  | 
      62 29 pg       | 3.693341461082488e+37 |  3.3951844967147777  | 
      68 33 pg       | 3.6924287646779625e+37 |  3.3943454806867432  | 
      40 21 ag       | 3.689790247525787e+37 |  3.3919199663865416  | 
      94 50 gp       | 3.679783508478111e+37 |  3.382721053793342   | 
      59 27 ag       | 3.677048289711888e+37 |  3.380206644430422   | 
      85 37 pg       | 3.6719406949814247e+37 |  3.375511376844931   | 
      91 47 gp       | 3.6696585131145476e+37 |  3.3734134315087765  | 
     119 50 pg       | 3.664464812976216e+37 |  3.368639009653647   | 
     102 49 pa       | 3.664011886310238e+37 |  3.3682226469613044  | 
      25 13 ag       | 3.663808274841383e+37 |  3.368035472688442   | 
     111 50 pa       | 3.6630634190678084e+37 |  3.3673507478122353  | 
     116 49 pg       | 3.6625619366084985e+37 |  3.3668897491504097  | 
     123 52 pa       | 3.6616812261225976e+37 |  3.366080136874011   | 
      77 35 pg       | 3.658801615645249e+37 |  3.3634329922890083  | 
      28 15 ap       | 3.656232306620969e+37 |  3.3610710990661845  | 
      59 27 ag       | 3.6534157035978832e+37 |  3.3584818754544097  | 
      77 38 pg       | 3.6525641949217506e+37 |  3.357699107577005   | 
      28 14 ag       | 3.649773355239249e+37 |  3.355133567476613   | 
      45 23 pg       | 3.6470714015836767e+37 |  3.352649737790432   | 
      54 24 ag       | 3.645946415764622e+37 |  3.3516155700991623  | 
      68 30 pg       | 3.645601371605149e+37 |  3.3512983807481995  | 
      93 45 pg       | 3.6430488104227424e+37 |  3.348951883343412   | 
      16 10 ag       | 3.642987344645827e+37 |  3.348895379590629   | 
     110 52 ga       | 3.6418471849661138e+37 |  3.3478472629978007  | 
      85 43 gp       | 3.639291627881032e+37 |  3.345498011544295   | 
      45 21 pg       | 3.638034863888814e+37 |  3.344342703900155   | 
      51 24 pg       | 3.6361457185213454e+37 |  3.342606065917652   | 
      29 13 pa       | 3.6356894579535803e+37 |  3.3421866384635535  | 
      22 11 ap       | 3.633572534642272e+37 |  3.3402406106502514  | 
      83 41 pg       | 3.632671749046438e+37 |  3.339412543892258   | 
      51 29 gp       | 3.631214011015519e+37 |  3.3380724864903097  | 
      62 30 pa       | 3.628414989551169e+37 |  3.3354994251089374  | 
     104 52 ga       | 3.627508568635821e+37 |  3.3346661779608695  | 
     106 49 pg       | 3.6271300666214756e+37 |  3.334318231748849   | 
      21 12 ag       | 3.6266279226434696e+37 |  3.3338566249715695  | 
      97 45 pa       | 3.626023486626701e+37 |  3.3333009840120176  | 
     103 49 pg       | 3.625948979855396e+37 |  3.333232492041399   | 
     117 51 pg       | 3.621938656893676e+37 |  3.3295459154034353  | 
      95 46 pg       | 3.618147473399955e+37 |   3.3260607874894    | 
      50 22 ag       | 3.617215677580185e+37 |  3.325204213908343   | 
      51 23 pg       | 3.6124312556797136e+37 |  3.320806029978319   | 
     109 49 pa       | 3.611766584439691e+37 |  3.320195016479211   | 
      19 9 ag        | 3.6109461997016793e+37 |  3.319440859959109   | 
      79 41 pg       | 3.6080029168368494e+37 |  3.316735183146549   | 
      70 33 pa       | 3.607518736569308e+37 |  3.3162900899009626  | 
      44 25 gp       | 3.6068280915647377e+37 |  3.3156551994536647  | 
      57 28 ag       | 3.605047651628761e+37 |  3.3140184913042403  | 
      19 10 ap       | 3.603290360985174e+37 |  3.3124030636455206  | 
      47 22 ag       | 3.603289189208982e+37 |  3.3124019864647614  | 
      56 27 ap       | 3.602592499167714e+37 |  3.311761538985953   | 
      51 23 ag       | 3.6009339019654036e+37 |  3.310236837420469   | 
      78 36 pg       | 3.5963994948192696e+37 |  3.306068484993116   | 
     122 52 pg       | 3.596297376214264e+37 |  3.3059746102435983  | 
      31 18 ag       | 3.595910180157862e+37 |  3.3056186718442557  | 
      55 25 ag       | 3.593869564735293e+37 |  3.303742791717961   | 
     100 42 pg       | 3.592119040175792e+37 |  3.302133583929252   | 
      58 26 pa       | 3.5920701093800293e+37 |  3.302088603230626   | 
     111 49 pa       | 3.590303526831317e+37 |  3.3004646337859493  | 
      51 24 ag       | 3.5899814587486157e+37 |  3.3001685656934656  | 
      68 31 pg       | 3.5892732410423513e+37 |  3.2995175211577936  | 
      81 36 pg       | 3.587397793849064e+37 |  3.2977934755199474  | 
      89 45 gp       | 3.587008318574378e+37 |  3.297435441899606   | 
      26 15 ag       | 3.584129150854289e+37 |  3.2947887043288473  | 
      20 11 ap       | 3.5822313438346423e+37 |  3.293044103934122   | 
      89 43 pg       | 3.5807622610120026e+37 |  3.291693617585547   | 
     105 48 ag       | 3.57316143798671e+37 |  3.2847063956431213  | 
      89 46 gp       | 3.573065619586298e+37 |  3.284618312493755   | 
      82 35 pg       | 3.571195314303658e+37 |  3.2828989936691473  | 
      18 10 ag       | 3.5704164229590714e+37 |  3.2821829808537517  | 
      23 12 ap       | 3.5696646130270976e+37 |   3.28149186321613   | 
      50 22 ag       | 3.5693699305151935e+37 |  3.2812209699054486  | 
      97 43 pg       | 3.5674295418137895e+37 |  3.279437225373288   | 
      25 11 pa       | 3.566472929423557e+37 |  3.2785578386198817  | 
      90 40 pg       | 3.56413187992648e+37 |  3.276405777933842   | 
      39 19 ag       | 3.5640936071231904e+37 |  3.2763705948266897  | 
      43 20 ag       | 3.5637060165902136e+37 |  3.2760142937961723  | 
      92 42 pg       | 3.560838633127518e+37 |  3.273378389160421   | 
     101 48 pg       | 3.5604694676171016e+37 |  3.273039025732778   | 
      97 44 pg       | 3.55908274742986e+37 |  3.2717642530288145  | 
      20 12 ap       | 3.5562062407565267e+37 |  3.2691199616831845  | 
      79 36 pa       | 3.5507800726323943e+37 |  3.264131838574139   | 
      57 27 ap       | 3.5502579745086693e+37 |  3.2636518885142505  | 
      95 44 pg       | 3.549843841847629e+37 |  3.2632711880550147  | 
      61 29 pa       | 3.5472106826619016e+37 |  3.260850599182048   | 
      81 39 pg       | 3.545801522194552e+37 |  3.2595551977623467  | 
      45 22 ap       | 3.5448173087826735e+37 |  3.258650438169257   | 
     109 47 pa       | 3.5405614498867044e+37 |  3.2547381472814374  | 
      23 11 ag       | 3.534261174342557e+37 |  3.2489464819079763  | 
     118 52 pg       | 3.533502491414367e+37 |  3.2482490461190423  | 
      18 9 pg        | 3.532109757974762e+37 |  3.246968745602009   | 
      99 46 pg       | 3.530183716920264e+37 |  3.245198190456439   | 
      73 39 pg       | 3.5281312722310437e+37 |  3.2433114360193978  | 
      53 28 ap       | 3.5208471922303223e+37 |  3.2366153869939085  | 
      45 25 pg       | 3.517245713493183e+37 |   3.2333046493049    | 
      85 38 pg       | 3.514697435830382e+37 |   3.23096208961871   | 
     106 48 pg       | 3.5093728721855747e+37 |  3.2260673686379637  | 
     117 50 pa       | 3.505283680746322e+37 |  3.222308290436031   | 
      74 35 pa       | 3.504039026275178e+37 |  3.2211641147326135  | 
      41 19 pa       | 3.503893170267504e+37 |  3.2210300334240682  | 
      57 26 pg       | 3.501532663528773e+37 |  3.2188600862452925  | 
      56 27 pg       | 3.5009531698932415e+37 |  3.218327374112382   | 
       9 4 pa        | 3.4992354578737514e+37 |  3.216748329965003   | 
      26 16 ap       | 3.499234773711711e+37 |  3.2167477010341616  | 
     109 51 pa       | 3.498107220070716e+37 |  3.2157111728167034  | 
      90 41 pg       | 3.497462762848199e+37 |  3.2151187414929976  | 
     125 52 pa       | 3.4943503489997103e+37 |  3.2122575873438084  | 
      95 47 pg       | 3.493682593149396e+37 |  3.2116437382495757  | 
      89 45 gp       | 3.486638226489254e+37 |  3.2051680509280254  | 
      94 40 pa       | 3.482087971057578e+37 |  3.2009851296193657  | 
     102 46 pa       | 3.480252671114955e+37 |  3.199297990215204   | 
      54 25 pg       | 3.4801733737211145e+37 |  3.199225094360587   | 
      92 41 pg       | 3.4799983059649703e+37 |   3.19906415951668   | 
      72 37 pg       | 3.476959802775938e+37 |  3.196270949349322   | 
      74 36 pg       | 3.4750073851028253e+37 |  3.1944761469231957  | 
      31 15 pa       | 3.4711264752140653e+37 |  3.1909085360682807  | 
      82 39 pg       | 3.4689993441156733e+37 |  3.188953124524604   | 
      29 15 ap       | 3.468316645834924e+37 |  3.188325539276081   | 
      91 44 pg       | 3.4664269524307206e+37 |  3.1865883974988853  | 
     103 51 gp       | 3.4653468664130463e+37 |  3.1855955049269506  | 
      36 19 pg       | 3.4644584324223934e+37 |  3.184778792650763   | 
      45 21 ap       | 3.463096692000198e+37 |  3.1835269831393207  | 
      11 6 ap        | 3.462856255181649e+37 |  3.1833059563625175  | 
     105 49 pa       | 3.4579478952994586e+37 |  3.1787938397461932  | 
      96 46 pg       | 3.455509362139767e+37 |  3.1765521650822746  | 
     111 51 pa       | 3.4523497810664343e+37 |  3.1736476514353966  | 
      48 27 pg       | 3.452041359371407e+37 |  3.173364128081696   | 
      75 35 pg       | 3.4471618595162546e+37 |  3.1688785416731546  | 
     106 52 pa       | 3.444257763881251e+37 |  3.166208888574236   | 
      87 43 pg       | 3.4428130178797745e+37 |  3.1648807743780294  | 
      29 17 gp       | 3.4400765477581157e+37 |  3.162365214679399   | 
     104 48 pg       | 3.4396085350215195e+37 |  3.1619349837884023  | 
      48 25 ap       | 3.439551932701151e+37 |  3.1618829508738675  | 
     106 53 gp       | 3.43800199530643e+37 |  3.1604581372006977  | 
      23 13 ag       | 3.4371272743444202e+37 |  3.1596540309244543  | 
      63 33 pg       | 3.4359429843295214e+37 |  3.158565346560832   | 
      49 21 pa       | 3.434667415931094e+37 |  3.157392752557143   | 
      38 19 pg       | 3.433027899433777e+37 |  3.1558855913448767  | 
      85 40 pg       | 3.430232252657134e+37 |  3.1533156322186042  | 
      49 25 ap       | 3.4301404419668333e+37 |  3.153231233243956   | 
      70 32 pg       | 3.429925897261115e+37 |  3.1530340083552253  | 
      43 25 gp       | 3.4288096982268636e+37 |  3.152007918107066   | 
      76 32 pa       | 3.42802838532659e+37 |  3.1512896792239182  | 
     113 51 pg       | 3.4274305929196117e+37 |  3.1507401455472155  | 
      78 34 pg       | 3.426867103919336e+37 |  3.150222146023488   | 
       7 3 pa        | 3.42582020493995e+37 |  3.1492597613585733  | 
      96 49 gp       | 3.4225211305527856e+37 |  3.146227015447902   | 
      59 30 ag       | 3.421340456019618e+37 |  3.145141654694526   | 
      51 24 pg       | 3.4200602416218697e+37 |  3.1439647897548753  | 
      36 18 pg       | 3.4176048879563282e+37 |  3.1417076524749783  | 
      30 18 ap       | 3.4152490349226964e+37 |  3.1395419833158695  | 
      35 20 ap       | 3.4097258094937065e+37 |   3.13446463816759   | 
     117 50 pa       | 3.4072030924241457e+37 |  3.132145575612875   | 
      84 43 pg       | 3.4071903350414623e+37 |  3.1321338481112724  | 
      49 22 pg       | 3.4068819727024327e+37 |  3.131850379321864   | 
      66 34 ag       | 3.4047968226932035e+37 |  3.1299335598078124  | 
      68 31 pa       | 3.4036225170832705e+37 |  3.1288540538256924  | 
      30 15 ag       | 3.4012133245109965e+37 |  3.126639351135141   | 
      58 28 ag       | 3.4010849594503787e+37 |  3.1265213487602397  | 
      44 22 ag       | 3.400051660949558e+37 |  3.1255714666311616  | 
      28 15 pg       | 3.3988697294374056e+37 |  3.1244849503725045  | 
      94 46 pg       | 3.397616587791796e+37 |  3.1233329726492984  | 
     117 52 pg       | 3.3900829697478173e+37 |  3.116407530348171   | 
      37 22 gp       | 3.389019670793091e+37 |  3.1154300696490993  | 
     112 49 pg       | 3.3824655055743014e+37 |  3.109405010668168   | 
      43 22 ap       | 3.381888758530627e+37 |  3.1088748233995815  | 
     114 52 pg       | 3.379341807386758e+37 |  3.1065334831447813  | 
      92 40 pg       | 3.3772216674508164e+37 |  3.1045844983792987  | 
      81 38 pg       | 3.3765023946657337e+37 |   3.10392329122189   | 
      31 18 ag       | 3.375847140936533e+37 |  3.1033209349745086  | 
     119 50 pa       | 3.3752893490024987e+37 |  3.1028081726028782  | 
      73 35 pg       | 3.3708268150275127e+37 |  3.098705891151898   | 
     113 51 pa       | 3.3705601433996855e+37 |  3.098460747455856   | 
      30 17 gp       | 3.370246500957213e+37 |  3.0981724248164753  | 
       9 4 pa        | 3.3685299605988234e+37 |  3.096594457744056   | 
      28 15 ag       | 3.3672575878672895e+37 |  3.0954248014266894  | 
     104 49 pa       | 3.3663977655718753e+37 |  3.0946343910738747  | 
     100 47 pg       | 3.3592047289844544e+37 |  3.0880220356869574  | 
     108 51 ga       | 3.3557951458284583e+37 |  3.0848877021861214  | 
      84 36 pg       | 3.343439085388788e+37 |  3.073529124787501   | 
      28 17 gp       | 3.340541193685413e+37 |  3.070865174787716   | 
      95 43 pa       | 3.33964352811793e+37 |  3.070039976183669   | 
      13 6 pg        | 3.337796800384386e+37 |  3.068342331534061   | 
      75 35 pa       | 3.334772174430392e+37 |  3.0655618783169487  | 
      94 43 ag       | 3.333762329014943e+37 |  3.064633555946884   | 
      14 7 ag        | 3.326042757659517e+37 |  3.0575371720182924  | 
      65 31 pa       | 3.320329347045137e+37 |  3.0522849950003508  | 
      86 38 pg       | 3.318839522618984e+37 |  3.050915441481457   | 
     113 49 pa       | 3.3159278339273384e+37 |  3.048238808300013   | 
      19 10 ag       | 3.314404065562605e+37 |  3.046838051077038   | 
      59 27 pg       | 3.310858079097635e+37 |  3.043578325866605   | 
      88 43 pg       | 3.308548565768419e+37 |  3.0414552554890255  | 
      39 21 gp       | 3.305666049504829e+37 |  3.0388054396967967  | 
     116 49 pg       | 3.300109159617126e+37 |  3.0336971477623838  | 
     108 53 gp       | 3.295346010629224e+37 |  3.029318519420089   | 
      75 33 pa       | 3.292079735107613e+37 |  3.026315924580206   | 
      77 35 pa       | 3.289469213820253e+37 |  3.023916146087862   | 
     117 50 ag       | 3.286063138464795e+37 |  3.0207850372089924  | 
      63 31 ag       | 3.282113346120521e+37 |  3.0171541046581223  | 
      32 18 ag       | 3.2800007154676323e+37 |  3.015212022964471   | 
      76 39 gp       | 3.2762811373833767e+37 |  3.011792719881056   | 
      88 43 pg       | 3.274699318446828e+37 |  3.0103385984068916  | 
      80 34 pa       | 3.2712910400986326e+37 |  3.0072054643790165  | 
     107 51 ga       | 3.268950041472177e+37 |  3.0050534504569018  | 
      67 32 pa       | 3.268692159298887e+37 |  3.004816386658182   | 
      62 29 ag       | 3.268239667474216e+37 |  3.0044004237031716  | 
      22 11 ag       | 3.2673331629795195e+37 |  3.0035670997229693  | 
     121 51 pg       | 3.2640115202926726e+37 |  3.000513607411781   | 
     101 45 pg       | 3.263708747336721e+37 |  3.0002352767843794  | 
      96 43 pg       | 3.2583407546125755e+37 |  2.9953006326775347  | 
      86 37 pg       | 3.257859010157254e+37 |  2.994857778605329   | 
      74 32 pg       | 3.2557902412589363e+37 |  2.992956017783898   | 
      95 43 pa       | 3.250181646504999e+37 |  2.9878001950262205  | 
      49 27 pg       | 3.2492347803244887e+37 |  2.986929767688156   | 
     106 51 ga       | 3.248628931915944e+37 |  2.9863728283567337  | 
      94 49 gp       | 3.2477835426515214e+37 |  2.985595685881687   | 
      19 9 pg        | 3.23965982766014e+37 |  2.978127784122508   | 
      35 17 ap       | 3.2390276241169488e+37 |  2.9775466172601344  | 
      58 28 ag       | 3.2370069916802823e+37 |  2.975689106928415   | 
